Title,Price,Bedrooms,Bathrooms,Square_feet,Dog,Cat,Parking,Smoking,Time_posted,Longitude,Latitude,Area
$2250 / 1br - 550ft2 - New Orleans Style Building w/ Vintage Charm 777 El Camino 14 (burlingame) ,2250.0,1.0,1.0,550.0,Yes,Yes,,smoking ok,2020-02-12 12:38:00,-122.358582,37.579635,pen
"$2820 / 530ft2 - Shops, Groceries, Google or FB Shuttles, Caltrain, all short walk away (mountain view) ",2820.0,0.0,1.0,530.0,No,No,,smoking ok,2020-03-02 15:21:00,-122.115652,37.403903,pen
$3410 / 2br - 1064ft2 - Ready To Move In 2 BR Located In A Gated Community! (campbell) ,3410.0,2.0,2.0,1064.0,No,No,,smoking ok,2020-02-29 14:16:00,-121.945505,37.282221,sby
"$2045 / 2br - 1047ft2 - Putting Green, Bocce Ball, Luxury BBQ and More..Welcome Home!!! (fairfield / vacaville) ",2045.0,2.0,1.5,1047.0,Yes,Yes,,no smoking,2020-03-02 15:21:00,-121.983508,38.335493,eby
$2250 / 1br - 560ft2 - New Orleans Style Building w Vintage Charm 777 El Camino 8 (burlingame) ,2250.0,1.0,1.0,560.0,Yes,Yes,,smoking ok,2020-02-19 15:39:00,-122.358582,37.579635,pen
"$2791 / 2br - 853ft2 - Make Old Orchard your new home! 24hr gym, Rennovated Units With W/D (santa clara) ",2791.0,2.0,1.0,853.0,Yes,Yes,,no smoking,2020-03-02 15:21:00,-121.961369,37.360781,sby
"$3885 / 2br - 910ft2 - Gated community, wood floors, new Kit, Pool, Spa, Walk to CalTrain (mountain view) ",3885.0,2.0,1.0,910.0,No,No,,smoking ok,2020-03-02 15:21:00,-122.115652,37.403903,pen
$5500 / 5br - 5000ft2 - Kauai Country Estate (santa rosa) ,5500.0,5.0,5.5,5000.0,No,No,,smoking ok,2020-03-02 15:21:00,-159.3954,22.2073,nby
"$4550 / 5br - 3639ft2 - Appealing 5 bedrooms, 4.5-bathrooms Single-Family Home in Gilroy, CA (gilroy) ",4550.0,5.0,4.5,3639.0,Yes,Yes,street parking,smoking ok,2020-03-02 14:21:00,-121.573334,36.991529,sby
$2065 / 2br - 1083ft2 - Stop Looking- Spacious One & Two Bedroom Floorplans Available! (dublin / pleasanton / livermore) ,2065.0,2.0,2.0,1083.0,No,No,,smoking ok,2020-03-02 15:06:00,-121.451225,37.698709,eby
$1180 / 1br - Lakeport Studio Apartment (lake county) ,1180.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-29 09:50:00,-122.912421,39.068913,nby
$7000 / 3br - 1720ft2 - SPACIOUS AND BRIGHT HISTORICAL VICTORIAN HOME  IN THE HAIGHT (haight ashbury) ,7000.0,3.0,2.0,1720.0,No,No,,no smoking,2020-02-25 14:47:00,-122.445106,37.769284,sfc
$2045 / 2br - 1047ft2 - Call for Specials...Dont Miss out on this Beautiful Townhome! (fairfield / vacaville) ,2045.0,2.0,1.5,1047.0,Yes,Yes,,no smoking,2020-03-02 15:20:00,-121.983508,38.335493,eby
"$2495 / 2br - 2 bedroom, 1 bathroom in Sunnyvale! ""BT Properties"" (sunnyvale) ",2495.0,2.0,1.0,,No,No,,no smoking,2020-03-02 15:20:00,-122.001235,37.356999,sby
$2500 / 2br - 1394ft2 - READY TO RENT-- Home in quiet North Napa neighborhood (napa county) ,2500.0,2.0,1.0,1394.0,No,No,,no smoking,2020-02-19 20:39:00,,,nby
$1845 / 1br - 761ft2 - LOOK AND LEASE TODAY!!! CALL NOW! (danville / san ramon) ,1845.0,1.0,1.0,761.0,Yes,Yes,,smoking ok,2020-03-02 15:20:00,-121.481849,37.753374,eby
$2045 / 2br - 1047ft2 - Reserve Today And Save Big $$ (fairfield / vacaville) ,2045.0,2.0,1.5,1047.0,Yes,Yes,,no smoking,2020-03-02 15:20:00,-121.983508,38.335493,eby
"$4195 / 2br - 2 bd 1.5 bath near downtown Mountain View! ""BT Properties"" (mountain view) ",4195.0,2.0,1.5,,No,No,,no smoking,2020-03-02 15:19:00,-122.083387,37.391397,pen
"$3000 / 1br - 1450ft2 - House, 1 Bedroom + Loft + Den , 2 Baths (west marin) ",3000.0,1.0,2.0,1450.0,Yes,Yes,street parking,smoking ok,2020-03-02 14:47:00,-122.637907,37.902164,nby
$2045 / 2br - 1047ft2 - Open House On Tuesday 3/3 from 9-4!!! (fairfield / vacaville) ,2045.0,2.0,1.5,1047.0,Yes,Yes,,no smoking,2020-03-02 15:19:00,-121.983508,38.335493,eby
$1845 / 1br - 761ft2 - APARTMENTS IN TRACY!! BRAND NEW! FREEWAY ACCESS!! (dublin / pleasanton / livermore) ,1845.0,1.0,1.0,761.0,Yes,Yes,,smoking ok,2020-03-02 15:19:00,-121.48187,37.753476,eby
$2400 / 2br - single family (santa clara) ,2400.0,2.0,1.0,,No,No,,smoking ok,2020-02-24 18:21:00,-121.968907,37.342834,sby
"$2145 / 1br - *One Month Free* 1 & 2 br. available now in Los Gatos""BT Properties"" (los gatos) ",2145.0,1.0,1.0,,No,No,,no smoking,2020-03-02 15:18:00,-121.976085,37.230077,sby
"$4950 3bdr Pac Heights Flat - many upgrades, w/d in unit (pacific heights) ",4950.0,,,,Yes,Yes,,smoking ok,2020-02-02 10:56:00,-122.4358,37.7856,sfc
"$2300 / 1br - Large 1 bdrm/1bath - Many updates, light and spacious (san rafael) ",2300.0,1.0,1.0,,No,No,,smoking ok,2020-02-18 13:11:00,-122.533318,37.96624,nby
"$3987 / 2br - 980ft2 - 2 bedroom, incredible location, W/D, Heating & Cooling! (palo alto) ",3987.0,2.0,2.0,980.0,Yes,Yes,,no smoking,2020-03-02 15:18:00,-122.127424,37.432099,pen
"$3050 / 2br - 1040ft2 - Modern luxury with backyard, walk to Pleasure Point! (santa cruz) ",3050.0,2.0,1.5,1040.0,Yes,Yes,,smoking ok,2020-03-02 15:18:00,-121.974383,36.964722,scz
$2300 / 1br - GERSTLE PARK - 1 bdr / 1 BA Available NOW (san rafael) ,2300.0,1.0,1.0,,Yes,Yes,street parking,no smoking,2020-02-11 13:38:00,-122.533318,37.96624,nby
$2523 / 2br - 1128ft2 - Ground Floor W/ Attached Garage! 2 Bed 2 Bath Apartment! Tour!! - #615 (danville / san ramon) ,2523.0,2.0,2.0,1128.0,Yes,Yes,,smoking ok,2020-03-02 15:18:00,-121.9155,37.7636,eby
$4350 / 3br - 1218ft2 - Newly Painted Spacious 3Beds 1bath & Den (portola district) ,4350.0,3.0,1.0,1218.0,No,No,street parking,no smoking,2020-03-02 15:18:00,-122.411973,37.721458,sfc
"$2140 / 1br - 601ft2 - Fabulous 601 sq ft 1 bed, 1 bath in sought-after Pleasant Hill area (concord / pleasant hill / martinez) ",2140.0,1.0,1.0,601.0,Yes,Yes,,no smoking,2020-03-02 15:18:00,-122.058214,37.933042,eby
"$2395 / 2br - *One Month Free* 1 & 2 br. available now in Los Gatos""BT Properties"" (los gatos) ",2395.0,2.0,1.0,,No,No,,no smoking,2020-03-02 15:18:00,-121.976085,37.230077,sby
$2350 / 2br - 900ft2 - *SPECIAL*GREAT LOCATION* 2 BEDROOM/2 BATHROOM APARTMENT! (fremont / union city / newark) ,2350.0,2.0,2.0,900.0,No,No,,smoking ok,2020-03-02 15:18:00,-121.9712,37.5308,eby
"$3200 / 2br - 984ft2 - Senior Apartments, Full Size Kitchen, Easy Freeway Access (san mateo) ",3200.0,2.0,2.0,984.0,Yes,Yes,street parking,no smoking,2020-03-02 15:09:00,-122.291795,37.531865,pen
$6900 / 2br - 1798ft2 - NE Corner Condo w Iconic Views of GG Bridge by Mia Takami (financial district) ,6900.0,2.0,2.0,1798.0,No,No,,smoking ok,2020-03-02 15:18:00,-122.403093,37.790878,sfc
$2500 / 2br - 1394ft2 - READY TO RENT-- Home in quiet North Napa neighborhood (napa county) ,2500.0,2.0,1.0,1394.0,No,No,,no smoking,2020-02-19 20:45:00,,,nby
$2506 / 2br - 906ft2 - Full of sun light! Newly built community Valencia At Gale Ranch! (San Ramon) ,2506.0,2.0,2.0,906.0,Yes,Yes,,smoking ok,2020-03-02 15:17:00,-121.9155,37.7636,eby
$2900 / 3br - Nice & lovely single house!! Newly and Completely (oakland east) ,2900.0,3.0,1.0,,No,No,,no smoking,2020-03-02 15:17:00,-122.2429,37.7957,eby
"$2235 / 1br - 687ft2 - Spacious 1bd/1bath, walking distance to Bart (dublin / pleasanton / livermore) ",2235.0,1.0,1.0,687.0,Yes,Yes,,no smoking,2020-03-02 15:17:00,-121.888125,37.708458,eby
$5900 / 4br - Cupertino-Saratoga executive house for rent (saratoga) ,5900.0,4.0,3.5,,Yes,Yes,,smoking ok,2020-03-02 15:17:00,-122.030994,37.290699,sby
$3650 / 4br - 1600ft2 - Large convenient and complete four bedroom (gilroy) ,3650.0,4.0,2.5,1600.0,No,No,,no smoking,2020-03-02 15:15:00,-121.9229,37.2563,sby
$3235 / 2br - 1020ft2 - Spacious 2 Bedroom 2 Bathrooms Home Ready For Move in Now (walnut creek) ,3235.0,2.0,2.0,1020.0,Yes,Yes,,no smoking,2020-03-02 15:17:00,-122.059164,37.907848,eby
$2498 / 1br - 650ft2 - Gorgeous 1 Bedroom close to the Beach and Downtown (santa cruz) ,2498.0,1.0,1.0,650.0,Yes,Yes,street parking,no smoking,2020-03-02 15:17:00,-122.02882,36.96766,scz
$1650 / 2br - 890ft2 - 2 bedroom available near major freeways (vallejo / benicia) ,1650.0,2.0,1.0,890.0,Yes,Yes,,smoking ok,2020-03-02 15:17:00,-122.2124,38.0985,eby
"$2183 / 2br - 1136ft2 - 2 bedroom, Spacious Walk in Closet, Playground (fairfield / vacaville) ",2183.0,2.0,2.0,1136.0,Yes,Yes,,smoking ok,2020-03-02 15:17:00,-121.9887,38.3847,eby
$3079 / 2br - 918ft2 - 3 LEVEL TOWNHOME| ROOFTOP PATIO| MOVE-IN READY (san jose north) ,3079.0,2.0,1.5,918.0,Yes,Yes,,no smoking,2020-03-02 15:17:00,-121.955166,37.414967,sby
"$3950 / 2br - Charming historic house 2 bedroom, 1 bathroom ""BT Properties"" (palo alto) ",3950.0,2.0,1.0,,No,No,,no smoking,2020-03-02 15:16:00,-122.154988,37.446538,pen
$88 / 1br - FURNISHED ONE BEDROOM APARTMENT INCLUDE ALL UTILITIES (vallejo / benicia) ,88.0,1.0,1.0,,No,Yes,,no smoking,2020-02-16 00:12:00,-122.2124,38.0985,eby
$68 FURNISHED STUDIO APARTMENT INCLUDE ALL UTILITIES (vallejo / benicia) ,68.0,,,,No,Yes,,smoking ok,2020-02-03 18:28:00,-122.2124,38.0985,eby
$3200 / 2br - 1016ft2 - BEAUTIFUL 2 BEDROOM & 1.5 BATH APT/JUDAH ST & 30TH AVE (sunset / parkside) ,3200.0,2.0,1.5,1016.0,No,No,,no smoking,2020-03-02 15:16:00,-122.489448,37.761097,sfc
$75 / 1br - FURNISHED STUDIO APARTMENT INCLUDE ALL UTILITIES // (vallejo / benicia) ,75.0,1.0,1.0,,No,Yes,,no smoking,2020-02-18 12:24:00,-122.2124,38.0985,eby
$75 / 1br - FURNISHED STUDIO APARTMENT INCLUDE ALL UTILITIES // (vallejo / benicia) ,75.0,1.0,1.0,,No,Yes,,no smoking,2020-02-08 00:02:00,-122.2124,38.0985,eby
"$40000 / 1br - Palm Springs - Year Lease New Offering by the "" Condo King"" (Palm Springs) ",40000.0,1.0,1.0,,No,No,,no smoking,2020-02-04 06:45:00,-116.543537,33.822121,sfc
$2950 / 4br - 1822ft2 - Single Level Four Bedroom Napa Home (napa county) ,2950.0,4.0,3.0,1822.0,No,No,,smoking ok,2020-02-26 17:01:00,-122.316186,38.306667,nby
$1575 / 1br - Napa Duplex Close to South Napa Shops (napa county) ,1575.0,1.0,1.0,,No,No,street parking,smoking ok,2020-02-07 14:31:00,-122.265776,38.282286,nby
$1500 Large Studio for Rent (santa clara) ,1500.0,0.0,1.0,,No,No,,smoking ok,2020-03-02 15:16:00,-121.98707,37.353241,sby
$3000 / 3br - 1537ft2 - Beautifully Renovated and Centrally Located Napa Townhome (napa county) ,3000.0,3.0,2.0,1537.0,No,No,,smoking ok,2020-02-03 08:58:00,-122.295898,38.289875,nby
$3250 / 2br - Remodeled San Mateo Duplex (san mateo) ,3250.0,2.0,1.0,,No,No,,no smoking,2020-02-19 09:55:00,-122.318707,37.557963,pen
$2830 / 1br - 825ft2 - Special for an A2 w/Hardwood and an Island in the Kitchen!! (milpitas) ,2830.0,1.0,1.0,825.0,Yes,Yes,,no smoking,2020-03-02 15:15:00,-121.895,37.4352,sby
"$2865 / 1br - 863ft2 - Fitness Center, Balcony, BART, and Shopping Centers Nearby (walnut creek) ",2865.0,1.0,1.0,863.0,No,No,,smoking ok,2020-02-14 15:23:00,-122.0717,37.9182,eby
$2594 JR One Bedroom One Bathroom Unfurnished !!! (SOMA / south beach) ,2594.0,,,,No,No,,smoking ok,2020-03-02 15:15:00,-122.413003,37.77758,sfc
$4010 / 2br - 1080ft2 - LUXURIOUS TWO-BEDROOM APT. WITH A CHEF’S ISLAND & QUARTZ COUNTERTOPS (petaluma) ,4010.0,2.0,2.0,1080.0,Yes,Yes,,no smoking,2020-03-02 15:15:00,-122.613896,38.235616,nby
$2800 / 2br - Top floor remodeled unit Open (san mateo) ,2800.0,2.0,1.0,,No,No,,smoking ok,2020-02-28 21:47:00,-122.322365,37.579347,pen
$2250 / 1br - 1251ft2 - MOVE IN SPECIAL - Huge One Bedroom Napa Condo. Close to Downtown! (napa county) ,2250.0,1.0,1.0,1251.0,No,No,,smoking ok,2020-02-07 14:27:00,-122.298998,38.298471,nby
$1975 / 2br - 800ft2 - Bright and updated upper Unit 2 Bedroom 1 Bath Available Now ! (fremont / union city / newark) ,1975.0,2.0,1.0,800.0,No,No,,no smoking,2020-02-19 09:41:00,-122.0497,37.5895,eby
$2450 / 1br - Renovated Napa Home on Large Lot (napa county) ,2450.0,1.0,1.0,,Yes,Yes,street parking,smoking ok,2020-02-05 13:04:00,-122.32517,38.302714,nby
"$1995 / 1br - 660ft2 - Dishwasher, Carport, Package Locker System (fremont / union city / newark) ",1995.0,1.0,1.0,660.0,Yes,Yes,,no smoking,2020-03-02 15:15:00,-122.051273,37.603934,eby
$1150 / 1br - Furnished bedroom for RENT in 4BR and 2.5BA (oakland hills / mills) ,1150.0,1.0,0.5,,No,No,,smoking ok,2020-03-02 14:59:00,-122.135525,37.767115,eby
$3200 / 3br - 1537ft2 - Beautifully Renovated and Centrally Located Napa Townhome (napa county) ,3200.0,3.0,2.0,1537.0,No,No,,smoking ok,2020-02-07 09:02:00,-122.295898,38.289875,nby
$2499 / 1br - 750ft2 - All of the convenience without the infamous bay area prices! (financial district) ,2499.0,1.0,1.0,750.0,Yes,Yes,street parking,no smoking,2020-03-02 15:15:00,-122.278562,37.82985,sfc
$2292 / 554ft2 - 1st Floor 554 Sq. Ft. Super Spacious Studio !! Rent Today!! #125 (san jose north) ,2292.0,0.0,1.0,554.0,No,No,,no smoking,2020-03-02 15:15:00,-121.892699,37.356007,sby
$3950 / 3br - 1500ft2 - Modern open floor plan (san rafael) ,3950.0,3.0,2.0,1500.0,Yes,No,,smoking ok,2020-03-02 15:15:00,-122.5105,37.9691,nby
$2500 / 2br - 1200ft2 - Must See Two Bedroom Napa Duplex (napa county) ,2500.0,2.0,2.0,1200.0,No,No,street parking,smoking ok,2020-03-02 15:15:00,-122.298473,38.305253,nby
$2700 / 2br - 1864ft2 - Spacious Two Bedroom Napa Home on Large Corner Lot (napa county) ,2700.0,2.0,2.5,1864.0,No,No,,smoking ok,2020-02-28 10:21:00,-122.308113,38.303301,nby
"$4203 / 2br - 1263ft2 - ROOF TOP POOL, GYM AND CLUBHOUSE-  PRE-LEASE FOR JUNE (santa clara) ",4203.0,2.0,2.0,1263.0,Yes,Yes,,no smoking,2020-03-02 15:06:00,-121.9844,37.3483,sby
$3900 / 3br - 1220ft2 - Remodelled Daly City Home (daly city) ,3900.0,3.0,2.0,1220.0,No,No,,no smoking,2020-03-02 15:11:00,-122.452798,37.705689,pen
"$2814 / 2br - 1128ft2 - Live in This 2x2 Home and Gain Access to a Pool, Wi-Fi Lounge, & More! (petaluma) ",2814.0,2.0,2.0,1128.0,Yes,Yes,,no smoking,2020-03-02 15:14:00,-122.604997,38.232033,nby
$2150 / 326ft2 - Studio with full kitchen!! Minutes away from BART - Heart of the Bay! (financial district) ,2150.0,0.0,1.0,326.0,Yes,Yes,street parking,no smoking,2020-03-02 15:05:00,-122.27854,37.82985,sfc
"$3937 / 2br - 1078ft2 - Only $500 Deposit! Renovated w/ In-Unit W/D, Pets OK! **VIDEO TOUR** (lower nob hill) ",3937.0,2.0,1.0,1078.0,Yes,Yes,,no smoking,2020-03-02 15:14:00,-122.416056,37.788277,sfc
$6400 / 4br - 2800ft2 - CORPORATE EXECUTIVE HOUSE (los gatos) ,6400.0,4.0,4.5,2800.0,Yes,Yes,street parking,no smoking,2020-03-02 15:14:00,-121.994305,37.1946,sby
$2200 / 2br - 800ft2 - Absolutely Charming Napa Home (napa county) ,2200.0,2.0,1.0,800.0,No,No,,smoking ok,2020-03-02 15:14:00,-122.295658,38.303298,nby
$3293 / 1br - 730ft2 - 1 Bed/1 Bath W/Updated Appliances! (foster city) ,3293.0,1.0,1.0,730.0,Yes,Yes,,no smoking,2020-03-02 15:14:00,-122.276145,37.534818,pen
$2795 / 2br - Bright & Spacious Remodeled top floor 2 bedroom Open Monday 4:30 (san mateo) ,2795.0,2.0,1.0,,No,No,,smoking ok,2020-02-29 11:10:00,-122.334181,37.577735,pen
"$2149 / 2br - 932ft2 - 2BD 1BA, Detached Garage, in Vacaville CA (fairfield / vacaville) ",2149.0,2.0,1.0,932.0,Yes,Yes,,smoking ok,2020-03-02 15:14:00,-121.9887,38.3847,eby
$3988 / 2br - 986ft2 - 2 Bed/1.25 Bath W/ Upgraded Kitchen Appliances! (foster city) ,3988.0,2.0,1.0,986.0,Yes,Yes,,no smoking,2020-03-02 15:13:00,-122.276128,37.534831,pen
$3300 / 2br - 1116ft2 - CAPTIVATING! - 2br/2.5ba - TOWNHOME- PRIVATE GARAGE!! (san jose downtown) ,3300.0,2.0,2.5,1116.0,Yes,Yes,,no smoking,2020-03-02 15:02:00,-121.884866,37.327941,sby
$3220 / 2br - 900ft2 - 2x1 with patio! | Trendy Neighborhood Near to Everything ! (financial district) ,3220.0,2.0,1.0,900.0,Yes,Yes,street parking,no smoking,2020-03-02 15:13:00,-122.278572,37.829782,sfc
$4195 / 2br - Beautiful Rebuilt 2-Bed with In-Unit Laundry and Sonos Home Audio (marina / cow hollow) ,4195.0,2.0,1.0,,No,No,,no smoking,2020-03-02 15:13:00,-122.428464,37.798939,sfc
$2165 / 1br - 672ft2 - Gorgeous Ground Floor 1 Bedroom Home! (dublin / pleasanton / livermore) ,2165.0,1.0,1.0,672.0,No,Yes,,no smoking,2020-03-02 15:13:00,-121.883698,37.69248,eby
$2554 / 1br - 720ft2 - Garden Style Setting Look & Lease 1Bed 1Bath !! (santa clara) ,2554.0,1.0,1.0,720.0,Yes,Yes,,no smoking,2020-03-02 15:13:00,-121.99249,37.348925,sby
$3980 / 2br - 1043ft2 - Stunning 2 Bed Home With High Ceilings & Water View! (foster city) ,3980.0,2.0,2.0,1043.0,Yes,Yes,,no smoking,2020-03-02 15:12:00,-122.27612,37.534811,pen
"$3525 / 1br - 560ft2 - Resident lounge with coffee bar, Douglas Fir cabinetry, Pet Park (downtown / civic / van ness) ",3525.0,1.0,1.0,560.0,Yes,Yes,,no smoking,2020-03-02 15:00:00,-122.3693,37.8231,sfc
$2300 Very attractive one bedroom apartment in (san anselmo) ,2300.0,,,,No,No,,no smoking,2020-03-02 15:12:00,-122.581651,37.986676,nby
$2799 / 450ft2 - City Outside! Tranquility Inside at Fox Plaza Apartments! (downtown / civic / van ness) ,2799.0,0.0,1.0,450.0,Yes,Yes,,no smoking,2020-03-02 15:12:00,-122.417402,37.776619,sfc
$3830 / 2br - 1658ft2 - Get Ready for your April move in one of our largest Townhomes! (novato) ,3830.0,2.0,3.0,1658.0,No,No,,smoking ok,2020-03-02 15:03:00,-122.566491,38.105919,nby
$1925 / 400ft2 - Updated Studio Coming in April 2020 (campbell) ,1925.0,,,400.0,No,No,street parking,smoking ok,2020-03-02 15:12:00,-121.935567,37.284942,sby
$2300 / 1br - 500ft2 - Cute 1Bdr/1Ba near Downtown (mill valley) ,2300.0,1.0,1.0,500.0,No,Yes,,smoking ok,2020-03-02 15:12:00,-122.549312,37.90705,nby
"$2495 / 1br - 1 bedroom, 1 bathroom in Palo Alto! ""BT Properties"" (palo alto) ",2495.0,1.0,1.0,,No,No,,no smoking,2020-03-02 15:03:00,-122.14992,37.424512,pen
"$1675 / 1br - 693ft2 - Save , Save, Save- Best Place To Live In Tracy- Call Or Stop By Today! (dublin / pleasanton / livermore) ",1675.0,1.0,1.0,693.0,No,No,,smoking ok,2020-03-02 14:55:00,-121.451225,37.698709,eby
$2395 Updated studio/1BA in Pacific Heights; Rent controlled; Pet Friendly (pacific heights) ,2395.0,0.0,1.0,,Yes,Yes,street parking,no smoking,2020-03-02 15:11:00,-122.430827,37.7907,sfc
"$1995 / 1br - bedroom, 1 bathroom apartment in Santa Clara! ""BT Properties"" (santa clara) ",1995.0,1.0,1.0,,No,No,,no smoking,2020-03-02 15:11:00,-121.953112,37.354474,sby
"$2001 / 1br - 790ft2 - Spacious Walk in Closet, 9 Ft Ceilings with Crown Molding, Ceiling Fan (fairfield / vacaville) ",2001.0,1.0,1.0,790.0,Yes,Yes,,smoking ok,2020-03-02 15:11:00,-121.9887,38.3847,eby
$2200 / 1br - 850ft2 - 1 Bedroom Apartment on College Ave (berkeley) ,2200.0,1.0,1.0,850.0,No,No,,smoking ok,2020-03-02 15:11:00,-122.253243,37.853667,eby
$2750 / 3br - 1006ft2 - 3020 Spring Creek Drive (santa rosa) ,2750.0,3.0,1.0,1006.0,No,No,,smoking ok,2020-03-02 15:11:00,-122.679523,38.443292,nby
"$2775 / 1br - 943ft2 - 1BD 1.5BA, Den, Daly City CA (bayview) ",2775.0,1.0,1.5,943.0,No,No,,smoking ok,2020-03-02 15:11:00,-122.415894,37.707235,sfc
"$2365 / 1br - 725ft2 - Guest Room, Valet Dry Cleaning and Laundry Services, Covered Parking (san jose west) ",2365.0,1.0,1.0,725.0,Yes,Yes,,no smoking,2020-03-02 15:11:00,-121.9356,37.3163,sby
$2400 / 2br - 900ft2 - Near Howarth park (santa rosa) ,2400.0,2.0,2.0,900.0,No,No,,smoking ok,2020-03-02 15:10:00,-122.670382,38.450523,nby
"$1995 / 1br - 1 bedroom, 1 bathroom in San Jose! ""BT Properties"" (san jose east) ",1995.0,1.0,1.0,,No,No,,no smoking,2020-03-02 15:10:00,-121.858165,37.35994,sby
$6500 / 2br - 2200ft2 - Little Slice of West County Heaven! (sebastopol) ,6500.0,2.0,3.0,2200.0,No,No,,smoking ok,2020-03-02 15:10:00,-122.863004,38.45779,nby
$2759 / 450ft2 - Luxury is affordable!! When the City Is Your Backyard!! (excelsior / outer mission) ,2759.0,0.0,1.0,450.0,Yes,Yes,,no smoking,2020-03-02 15:10:00,-122.417501,37.776541,sfc
"$3395 / 2br - 792ft2 - WiFi Available, Gated Community, Heated Outdoor Swimming Pool (daly city) ",3395.0,2.0,1.0,792.0,No,No,,smoking ok,2020-02-29 09:28:00,-122.477347,37.665397,pen
$1500 / 1br - 500ft2 - Near Kaiser Hospital (santa rosa) ,1500.0,1.0,1.0,500.0,No,No,,no smoking,2020-03-02 15:09:00,-122.716448,38.465048,nby
"$3633 / 2br - 1080ft2 - AMAZING CITY VIEWS, FIREPLACE, POOL, CORNER TOP FLOOR  LOCATION (tiburon / belvedere) ",3633.0,2.0,2.0,1080.0,Yes,Yes,,no smoking,2020-03-02 14:58:00,-122.461059,37.880527,nby
"$1895 / 1br - 1 bedroom, 1 bathroom in San Jose! ""BT Properties"" (san jose east) ",1895.0,1.0,1.0,,No,No,,no smoking,2020-03-02 15:09:00,-121.822694,37.318872,sby
$3400 / 2br - Newly renovated two bedrooms and two baths in sunset (sunset / parkside) ,3400.0,2.0,2.0,,No,No,street parking,no smoking,2020-03-02 15:09:00,-122.482221,37.759596,sfc
$2700 / 3br - 1350ft2 - Rincon Valley Home (santa rosa) ,2700.0,3.0,2.0,1350.0,No,No,,smoking ok,2020-03-02 15:09:00,-122.6393,38.4592,nby
"$2095 / 1br - 1 bedroom, 1 bathroom apartment in Santa Cruz! ""BT Properties"" (santa cruz) ",2095.0,1.0,1.0,,No,No,,no smoking,2020-03-02 14:44:00,-122.033274,36.968254,scz
$1795 / 400ft2 - Studio MOVE IN BONUS (campbell) ,1795.0,0.0,1.0,400.0,No,No,street parking,no smoking,2020-03-02 15:09:00,-121.935567,37.284942,sby
"$3056 / 1br - 712ft2 - SPECTACULAR 1X1! CUSTOM CABINETRY, QUARTZ COUNTERS! (foster city) ",3056.0,1.0,1.0,712.0,No,No,,smoking ok,2020-03-02 15:08:00,-122.256825,37.554768,pen
$2975 / 1br - 800ft2 - Top Floor 1BD Close to Downtown Area. Please Call (SOMA / south beach) ,2975.0,1.0,1.0,800.0,No,No,street parking,no smoking,2020-03-02 15:03:00,-122.4147,37.7725,sfc
$1995 IN-LAW UNIT (redwood city) ,1995.0,0.0,1.0,,No,No,,no smoking,2020-02-26 12:20:00,-122.251954,37.479933,pen
$2084 / 1000ft2 - La Fenetre Apartments - Waiting List NOW OPEN for 3 Bedrooms (san jose south) ,2084.0,,,1000.0,No,No,,smoking ok,2020-02-25 08:51:00,-121.9153,37.3249,sby
$2704 Jr One Bedroom Fully Furnished ! (SOMA / south beach) ,2704.0,0.0,1.0,,No,No,,smoking ok,2020-03-02 15:08:00,-122.413158,37.777457,sfc
$3877 / 3br - 2014ft2 - 1 Month Free! Come And Tour Before Our Specials Disappear! (san jose south) ,3877.0,3.0,2.5,2014.0,Yes,Yes,,no smoking,2020-02-25 10:25:00,-121.8306,37.2458,sby
$1886 / 805ft2 - La Fenetre Apartments - Waiting List NOW OPEN for 2 and 3 Bedrooms (san jose south) ,1886.0,,,805.0,No,No,,smoking ok,2020-02-28 09:09:00,-121.9153,37.3249,sby
